year,month,CARD_SIDO_NM,STD_CLSS_NM,CSTMR_CNT,AMT,CNT,AGE_10s,AGE_20s,AGE_30s,AGE_40s,AGE_50s,AGE_60s,AGE_70s,SEX_CTGO_CD_1,SEX_CTGO_CD_2,FLC_1,FLC_2,FLC_3,FLC_4,FLC_5,거주민_False,거주민_True
2019,7,충북,일반유흥 주점업,2666,629966400,3806,0.0,39.0,56.0,63.0,31.0,14.0,0.0,152.0,51.0,38.0,64.0,37.0,50.0,14.0,16.0,187.0
2019,7,충북,일식 음식점업,12962,707501430,14404,8.0,104.0,106.0,121.0,62.0,50.0,17.0,276.0,192.0,106.0,128.0,68.0,99.0,67.0,45.0,423.0
2019,7,충북,자동차 임대업,9,1055000,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
2019,7,충북,전시 및 행사 대행업,1031,28126700,1117,0.0,12.0,51.0,71.0,73.0,30.0,3.0,145.0,95.0,13.0,52.0,66.0,76.0,33.0,171.0,69.0
2019,7,충북,중식 음식점업,49418,1456908316,58962,20.0,160.0,224.0,246.0,181.0,111.0,35.0,663.0,314.0,176.0,241.0,164.0,250.0,146.0,275.0,702.0
2019,7,충북,차량용 가스 충전업,9799,604320434,15417,0.0,40.0,118.0,147.0,149.0,110.0,31.0,431.0,164.0,42.0,127.0,99.0,186.0,141.0,201.0,394.0
2019,7,충북,차량용 주유소 운영업,235455,22956397651,378186,3.0,530.0,1543.0,2184.0,2051.0,1360.0,204.0,5818.0,2057.0,588.0,1700.0,1545.0,2478.0,1564.0,6442.0,1433.0
2019,7,충북,체인화 편의점,433661,9153947809,1210233,74.0,1996.0,1927.0,1914.0,1519.0,650.0,88.0,5748.0,2420.0,2089.0,2095.0,1373.0,1873.0,738.0,6440.0,1728.0
2019,7,충북,택시 운송업,4,18600,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2019,7,충북,피자 햄버거 샌드위치 및 유사 음식점업,105193,1579520158,152987,44.0,794.0,653.0,527.0,357.0,120.0,29.0,1592.0,932.0,839.0,681.0,401.0,454.0,149.0,1528.0,996.0
2019,7,충북,한식 음식점업,571838,23535980210,830424,61.0,2093.0,2725.0,3697.0,2967.0,2001.0,443.0,8970.0,5017.0,2213.0,3118.0,2407.0,3805.0,2444.0,12047.0,1940.0
2019,7,충북,호텔업,464,25868500,722,0.0,3.0,5.0,12.0,18.0,39.0,2.0,60.0,19.0,3.0,5.0,11.0,19.0,41.0,48.0,31.0
2019,7,충북,화장품 및 방향제 소매업,13621,599495492,16094,16.0,111.0,101.0,121.0,70.0,51.0,29.0,201.0,298.0,124.0,115.0,69.0,111.0,80.0,52.0,447.0
2019,7,충북,휴양콘도 운영업,1894,206980154,3236,0.0,10.0,130.0,165.0,71.0,28.0,2.0,228.0,178.0,10.0,135.0,155.0,76.0,30.0,344.0,62.0
2019,8,강원,건강보조식품 소매업,913,99023125,988,0.0,6.0,12.0,20.0,21.0,24.0,9.0,46.0,46.0,5.0,15.0,14.0,25.0,33.0,14.0,78.0
2019,8,강원,골프장 운영업,33147,5800083088,52803,3.0,158.0,444.0,899.0,969.0,605.0,156.0,2091.0,1143.0,170.0,569.0,685.0,1049.0,761.0,2870.0,364.0
2019,8,강원,과실 및 채소 소매업,28136,1384944417,36632,0.0,183.0,509.0,699.0,822.0,570.0,105.0,1568.0,1320.0,178.0,577.0,548.0,910.0,675.0,2404.0,484.0
2019,8,강원,관광 민예품 및 선물용품 소매업,2659,58397300,3177,0.0,89.0,94.0,145.0,227.0,69.0,7.0,308.0,323.0,86.0,97.0,139.0,233.0,76.0,557.0,74.0
2019,8,강원,그외 기타 스포츠시설 운영업,97,8353400,130,0.0,4.0,4.0,3.0,4.0,2.0,0.0,11.0,6.0,4.0,4.0,2.0,5.0,2.0,0.0,17.0
2019,8,강원,그외 기타 종합 소매업,6738,460041220,14314,2.0,14.0,30.0,34.0,37.0,19.0,8.0,81.0,63.0,16.0,31.0,27.0,43.0,27.0,54.0,90.0
2019,8,강원,기타 대형 종합 소매업,125527,8660100040,234522,17.0,995.0,1222.0,1345.0,1024.0,491.0,93.0,2873.0,2314.0,1008.0,1373.0,1001.0,1221.0,584.0,4130.0,1057.0
2019,8,강원,기타 수상오락 서비스업,790,18813300,1149,3.0,105.0,18.0,7.0,6.0,0.0,0.0,83.0,56.0,106.0,21.0,5.0,7.0,0.0,124.0,15.0
2019,8,강원,기타 외국식 음식점업,36880,1127773154,42714,6.0,380.0,247.0,290.0,263.0,117.0,29.0,905.0,427.0,388.0,273.0,207.0,318.0,146.0,778.0,554.0
2019,8,강원,기타 주점업,2169,287960460,3007,0.0,20.0,16.0,29.0,33.0,23.0,2.0,91.0,32.0,16.0,21.0,16.0,45.0,25.0,3.0,120.0
2019,8,강원,기타음식료품위주종합소매업,146166,9572680267,317311,18.0,443.0,1130.0,1764.0,1636.0,983.0,156.0,3646.0,2484.0,467.0,1246.0,1450.0,1828.0,1139.0,4995.0,1135.0
2019,8,강원,내항 여객 운송업,270,6012000,280,0.0,0.0,5.0,9.0,39.0,16.0,3.0,58.0,14.0,0.0,5.0,9.0,39.0,19.0,66.0,6.0
2019,8,강원,마사지업,274,44810000,408,0.0,2.0,5.0,11.0,7.0,9.0,5.0,31.0,8.0,2.0,6.0,6.0,11.0,14.0,0.0,39.0
2019,8,강원,버스 운송업,1062,14967000,1691,0.0,0.0,10.0,38.0,120.0,64.0,0.0,151.0,81.0,0.0,10.0,39.0,119.0,64.0,227.0,5.0
2019,8,강원,비알콜 음료점업,132667,1644672486,188038,42.0,1918.0,1427.0,1378.0,1126.0,412.0,46.0,3626.0,2723.0,1941.0,1584.0,1100.0,1266.0,458.0,5262.0,1087.0
2019,8,강원,빵 및 과자류 소매업,73538,1186604887,102872,21.0,700.0,662.0,674.0,442.0,174.0,51.0,1349.0,1375.0,697.0,738.0,549.0,515.0,225.0,1943.0,781.0
2019,8,강원,서양식 음식점업,133414,2913924752,176304,31.0,1390.0,1433.0,1239.0,1014.0,336.0,47.0,2907.0,2583.0,1421.0,1582.0,983.0,1121.0,383.0,4515.0,975.0
2019,8,강원,수산물 소매업,13818,884934839,16568,0.0,84.0,294.0,437.0,564.0,403.0,71.0,985.0,868.0,86.0,321.0,354.0,618.0,474.0,1608.0,245.0
2019,8,강원,슈퍼마켓,293988,11905579148,647294,55.0,1926.0,2193.0,3166.0,2340.0,1300.0,305.0,6724.0,4561.0,2023.0,2598.0,2187.0,2872.0,1605.0,9771.0,1514.0
2019,8,강원,스포츠 및 레크레이션 용품 임대업,21486,1997493205,26813,10.0,219.0,211.0,256.0,162.0,91.0,35.0,617.0,367.0,230.0,233.0,171.0,224.0,126.0,446.0,538.0
2019,8,강원,여관업,17113,1486649630,24309,3.0,375.0,484.0,560.0,584.0,199.0,15.0,1512.0,708.0,376.0,526.0,485.0,619.0,214.0,1854.0,366.0
2019,8,강원,여행사업,9848,273839290,12516,1.0,74.0,373.0,528.0,516.0,264.0,16.0,1082.0,690.0,80.0,410.0,455.0,547.0,280.0,1719.0,53.0
2019,8,강원,욕탕업,6527,143608200,10145,3.0,104.0,64.0,80.0,97.0,57.0,15.0,274.0,146.0,106.0,73.0,52.0,117.0,72.0,203.0,217.0
2019,8,강원,육류 소매업,32813,2055668973,46386,0.0,129.0,232.0,368.0,330.0,210.0,59.0,827.0,501.0,116.0,282.0,276.0,385.0,269.0,858.0,470.0
2019,8,강원,일반유흥 주점업,5723,1222192792,8579,0.0,61.0,66.0,78.0,47.0,25.0,7.0,217.0,67.0,60.0,72.0,43.0,77.0,32.0,57.0,227.0
2019,8,강원,일식 음식점업,42591,3056729258,45814,8.0,494.0,571.0,720.0,776.0,445.0,65.0,1869.0,1210.0,496.0,647.0,564.0,862.0,510.0,2484.0,595.0
2019,8,강원,자동차 임대업,36,7732790,54,0.0,3.0,1.0,1.0,1.0,2.0,0.0,8.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,7.0
2019,8,강원,전시 및 행사 대행업,47202,2734616945,70479,115.0,599.0,1039.0,1649.0,1084.0,348.0,26.0,2778.0,2082.0,701.0,1289.0,1209.0,1287.0,374.0,4511.0,349.0
2019,8,강원,중식 음식점업,50885,1495382050,61693,14.0,579.0,329.0,341.0,248.0,87.0,32.0,1178.0,452.0,588.0,365.0,242.0,316.0,119.0,941.0,689.0
2019,8,강원,차량용 가스 충전업,10239,574639927,15404,0.0,54.0,146.0,260.0,255.0,140.0,29.0,686.0,198.0,52.0,167.0,198.0,298.0,169.0,504.0,380.0
2019,8,강원,차량용 주유소 운영업,252404,20226477113,375054,4.0,791.0,1962.0,2798.0,2322.0,1489.0,287.0,6699.0,2954.0,861.0,2309.0,1937.0,2770.0,1776.0,8033.0,1620.0
2019,8,강원,체인화 편의점,716825,12896424018,1653838,101.0,4363.0,4038.0,5228.0,3416.0,1768.0,262.0,11977.0,7199.0,4502.0,4887.0,3460.0,4297.0,2030.0,17001.0,2175.0
2019,8,강원,택시 운송업,12,307380,14,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0
2019,8,강원,피자 햄버거 샌드위치 및 유사 음식점업,119287,1793136542,166892,38.0,1859.0,1177.0,1285.0,760.0,223.0,35.0,3307.0,2070.0,1875.0,1327.0,1037.0,880.0,258.0,4343.0,1034.0
2019,8,강원,한식 음식점업,790783,34566361358,1085188,61.0,3284.0,3948.0,5449.0,4048.0,2642.0,722.0,11864.0,8290.0,3367.0,4790.0,3608.0,5025.0,3364.0,17912.0,2242.0
2019,8,강원,호텔업,14887,1867574120,29503,0.0,57.0,391.0,701.0,428.0,233.0,58.0,1069.0,799.0,62.0,494.0,531.0,490.0,291.0,1724.0,144.0
2019,8,강원,화장품 및 방향제 소매업,11829,618462205,14069,10.0,114.0,87.0,112.0,61.0,49.0,23.0,165.0,291.0,116.0,110.0,61.0,97.0,72.0,93.0,363.0
2019,8,강원,휴양콘도 운영업,40402,5474687822,78857,11.0,328.0,1157.0,1901.0,1138.0,536.0,104.0,2925.0,2250.0,351.0,1452.0,1478.0,1254.0,640.0,4816.0,359.0
2019,8,경기,건강보조식품 소매업,12474,1215517954,13928,2.0,51.0,199.0,186.0,226.0,230.0,119.0,444.0,569.0,50.0,218.0,142.0,254.0,349.0,203.0,810.0
2019,8,경기,골프장 운영업,88794,15331526380,117384,0.0,18.0,384.0,1341.0,1880.0,1168.0,311.0,3858.0,1244.0,21.0,496.0,1192.0,1914.0,1479.0,2718.0,2384.0
2019,8,경기,과실 및 채소 소매업,198749,6259192120,300480,18.0,415.0,1107.0,1537.0,1549.0,1160.0,490.0,2978.0,3298.0,442.0,1245.0,1234.0,1705.0,1650.0,2182.0,4094.0
2019,8,경기,관광 민예품 및 선물용품 소매업,3886,128748850,5405,5.0,304.0,106.0,129.0,89.0,56.0,11.0,452.0,248.0,305.0,118.0,119.0,91.0,67.0,280.0,420.0
2019,8,경기,그외 기타 스포츠시설 운영업,1807,50473050,3299,1.0,21.0,48.0,117.0,38.0,9.0,1.0,134.0,101.0,21.0,62.0,94.0,48.0,10.0,20.0,215.0
2019,8,경기,그외 기타 종합 소매업,90419,8358442547,193186,5.0,282.0,522.0,662.0,670.0,459.0,178.0,1516.0,1262.0,285.0,583.0,526.0,747.0,637.0,980.0,1798.0
2019,8,경기,기타 대형 종합 소매업,2176700,153320274379,5087496,255.0,5057.0,7518.0,7389.0,5225.0,3265.0,1013.0,15828.0,13894.0,5553.0,8306.0,5428.0,6157.0,4278.0,16180.0,13542.0
2019,8,경기,기타 수상오락 서비스업,2118,106574642,3398,2.0,117.0,74.0,93.0,59.0,19.0,0.0,284.0,80.0,116.0,89.0,70.0,70.0,19.0,112.0,252.0
2019,8,경기,기타 외국식 음식점업,452689,12246987613,561898,97.0,1586.0,2095.0,2132.0,1890.0,987.0,361.0,6168.0,2980.0,1670.0,2346.0,1640.0,2144.0,1348.0,3493.0,5655.0
2019,8,경기,기타 주점업,11300,1482816750,15574,1.0,135.0,129.0,169.0,197.0,136.0,18.0,563.0,222.0,120.0,154.0,114.0,243.0,154.0,81.0,704.0
2019,8,경기,기타음식료품위주종합소매업,305590,18866372304,680791,38.0,712.0,1176.0,1561.0,1613.0,1220.0,423.0,4079.0,2664.0,753.0,1315.0,1247.0,1785.0,1643.0,2510.0,4233.0
2019,8,경기,내항 여객 운송업,69,3537500,74,0.0,0.0,1.0,2.0,5.0,6.0,1.0,11.0,4.0,0.0,1.0,2.0,5.0,7.0,2.0,13.0
2019,8,경기,마사지업,3580,477284754,4611,0.0,38.0,93.0,106.0,80.0,48.0,36.0,296.0,105.0,40.0,105.0,82.0,90.0,84.0,16.0,385.0
2019,8,경기,버스 운송업,427695,8148461640,691235,350.0,952.0,1195.0,1376.0,618.0,506.0,467.0,2796.0,2668.0,1293.0,1355.0,841.0,1002.0,973.0,4389.0,1075.0
2019,8,경기,비알콜 음료점업,1412352,16686627727,2480769,365.0,6907.0,6196.0,5224.0,3817.0,1655.0,365.0,13835.0,10694.0,7422.0,6808.0,3964.0,4315.0,2020.0,12503.0,12026.0
2019,8,경기,빵 및 과자류 소매업,942558,13468888797,1424491,170.0,2385.0,3416.0,3171.0,2310.0,1307.0,377.0,6490.0,6646.0,2568.0,3797.0,2476.0,2611.0,1684.0,5647.0,7489.0
2019,8,경기,서양식 음식점업,1165407,26039088955,1739377,264.0,5533.0,5669.0,4551.0,3292.0,1552.0,400.0,11776.0,9485.0,5904.0,6254.0,3470.0,3681.0,1952.0,10418.0,10843.0
2019,8,경기,수산물 소매업,57350,2668794181,77551,3.0,121.0,386.0,612.0,565.0,538.0,227.0,1292.0,1160.0,127.0,462.0,420.0,678.0,765.0,608.0,1844.0
2019,8,경기,슈퍼마켓,2571270,123199654958,7304265,228.0,4294.0,5814.0,6236.0,5150.0,3230.0,881.0,15909.0,9924.0,4797.0,6267.0,4626.0,6032.0,4111.0,13294.0,12539.0
2019,8,경기,스포츠 및 레크레이션 용품 임대업,136620,12497281536,177226,50.0,539.0,944.0,1426.0,1434.0,961.0,376.0,3358.0,2372.0,580.0,1109.0,1076.0,1628.0,1337.0,2192.0,3538.0
2019,8,경기,여관업,82339,4846869824,118476,21.0,1548.0,1561.0,1399.0,1219.0,441.0,58.0,4708.0,1539.0,1521.0,1745.0,1105.0,1377.0,499.0,2619.0,3628.0
2019,8,경기,여행사업,1010,35509713,1380,0.0,91.0,32.0,20.0,30.0,5.0,2.0,91.0,89.0,92.0,31.0,19.0,31.0,7.0,82.0,98.0
2019,8,경기,욕탕업,94059,1944122110,142628,63.0,536.0,625.0,838.0,705.0,453.0,193.0,2076.0,1337.0,572.0,767.0,617.0,811.0,646.0,820.0,2593.0
2019,8,경기,육류 소매업,360755,14932503488,534510,19.0,397.0,895.0,1058.0,943.0,725.0,341.0,2421.0,1957.0,428.0,985.0,807.0,1092.0,1066.0,1125.0,3253.0
2019,8,경기,일반유흥 주점업,48145,7271326238,76388,0.0,653.0,636.0,615.0,396.0,159.0,33.0,1793.0,699.0,634.0,732.0,444.0,490.0,192.0,591.0,1901.0
2019,8,경기,일식 음식점업,215816,9975612652,252500,110.0,1500.0,1482.0,1311.0,977.0,465.0,173.0,3815.0,2203.0,1589.0,1670.0,997.0,1124.0,638.0,2029.0,3989.0
2019,8,경기,자동차 임대업,2096,1016658912,2283,0.0,44.0,116.0,143.0,126.0,15.0,0.0,311.0,133.0,46.0,122.0,131.0,130.0,15.0,266.0,178.0
2019,8,경기,전시 및 행사 대행업,112088,5078492271,221964,201.0,1030.0,1966.0,2289.0,970.0,423.0,67.0,3700.0,3246.0,1240.0,2371.0,1644.0,1201.0,490.0,3796.0,3150.0
2019,8,경기,중식 음식점업,590756,17238629047,748838,145.0,2104.0,2586.0,2718.0,2073.0,1002.0,314.0,7495.0,3447.0,2282.0,2903.0,2052.0,2389.0,1316.0,4452.0,6490.0
2019,8,경기,차량용 가스 충전업,61471,3098335861,104619,1.0,258.0,662.0,1011.0,961.0,726.0,213.0,2844.0,988.0,257.0,788.0,745.0,1103.0,939.0,1308.0,2524.0
2019,8,경기,차량용 주유소 운영업,1774395,141724456506,2763375,28.0,2987.0,6477.0,8352.0,6223.0,4258.0,1437.0,19920.0,9842.0,3334.0,7541.0,5697.0,7495.0,5695.0,16028.0,13734.0
2019,8,경기,체인화 편의점,5133799,104756408806,15304317,649.0,12622.0,12182.0,13433.0,8318.0,4703.0,1199.0,33361.0,19745.0,13780.0,13972.0,8703.0,10749.0,5902.0,32036.0,21070.0
2019,8,경기,택시 운송업,20692,188548540,21806,6.0,168.0,150.0,103.0,75.0,51.0,6.0,326.0,233.0,168.0,168.0,76.0,90.0,57.0,114.0,445.0
2019,8,경기,피자 햄버거 샌드위치 및 유사 음식점업,1307647,19227761290,1967613,300.0,6379.0,5598.0,5054.0,3049.0,1303.0,304.0,13473.0,8514.0,6792.0,6219.0,3805.0,3564.0,1607.0,11289.0,10698.0
2019,8,경기,한식 음식점업,5433083,246906868073,8623490,462.0,10842.0,12191.0,15176.0,10153.0,6907.0,3089.0,35056.0,23764.0,11886.0,14113.0,9723.0,13102.0,9996.0,35709.0,23111.0
2019,8,경기,호텔업,2754,307257854,3844,0.0,24.0,147.0,179.0,55.0,27.0,4.0,255.0,181.0,25.0,171.0,149.0,60.0,31.0,116.0,320.0
2019,8,경기,화장품 및 방향제 소매업,155203,6035286683,187335,113.0,1070.0,937.0,781.0,636.0,408.0,215.0,1487.0,2673.0,1144.0,1060.0,562.0,771.0,623.0,1230.0,2930.0
2019,8,경기,휴양콘도 운영업,5178,424365738,7486,1.0,57.0,218.0,369.0,150.0,48.0,5.0,481.0,367.0,60.0,273.0,298.0,164.0,53.0,430.0,418.0
2019,8,경남,건강보조식품 소매업,2875,282689692,3206,0.0,6.0,37.0,41.0,58.0,46.0,20.0,100.0,108.0,4.0,41.0,29.0,68.0,66.0,10.0,198.0
2019,8,경남,골프장 운영업,30784,5019993009,41619,0.0,12.0,136.0,493.0,645.0,398.0,79.0,1246.0,517.0,12.0,168.0,347.0,759.0,477.0,952.0,811.0
2019,8,경남,과실 및 채소 소매업,57098,2745264427,83413,1.0,77.0,259.0,424.0,511.0,355.0,96.0,940.0,783.0,87.0,284.0,297.0,604.0,451.0,652.0,1071.0
2019,8,경남,관광 민예품 및 선물용품 소매업,1752,54673200,2282,0.0,43.0,89.0,101.0,119.0,31.0,1.0,197.0,187.0,44.0,93.0,91.0,124.0,32.0,236.0,148.0
2019,8,경남,그외 기타 분류안된 오락관련 서비스업,26,966000,31,0.0,1.0,3.0,3.0,0.0,0.0,0.0,5.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,7.0
2019,8,경남,그외 기타 스포츠시설 운영업,874,21395100,1347,0.0,10.0,21.0,35.0,9.0,2.0,0.0,41.0,36.0,9.0,29.0,23.0,14.0,2.0,0.0,77.0
2019,8,경남,그외 기타 종합 소매업,12064,1043823750,24933,4.0,21.0,73.0,101.0,96.0,70.0,26.0,217.0,174.0,28.0,77.0,69.0,121.0,96.0,100.0,291.0
2019,8,경남,기타 대형 종합 소매업,368186,24170779198,802569,45.0,925.0,1498.0,1364.0,850.0,447.0,142.0,3021.0,2250.0,1007.0,1573.0,1007.0,1095.0,589.0,2939.0,2332.0
2019,8,경남,기타 수상오락 서비스업,97,3485700,119,0.0,4.0,6.0,7.0,4.0,2.0,1.0,19.0,5.0,4.0,7.0,5.0,5.0,3.0,0.0,24.0
2019,8,경남,기타 외국식 음식점업,55341,2144006047,64943,10.0,179.0,283.0,351.0,256.0,171.0,51.0,789.0,512.0,188.0,320.0,221.0,350.0,222.0,291.0,1010.0
2019,8,경남,기타 주점업,5751,696570955,7921,0.0,47.0,50.0,72.0,63.0,38.0,9.0,205.0,74.0,40.0,61.0,39.0,92.0,47.0,9.0,270.0
2019,8,경남,기타음식료품위주종합소매업,199555,12124261446,444666,30.0,469.0,875.0,1212.0,1161.0,688.0,152.0,2711.0,1876.0,519.0,939.0,897.0,1392.0,840.0,2363.0,2224.0
2019,8,경남,내항 여객 운송업,723,36992800,1235,1.0,3.0,17.0,41.0,51.0,32.0,1.0,105.0,41.0,5.0,16.0,36.0,56.0,33.0,57.0,89.0
2019,8,경남,마사지업,335,49389678,449,0.0,3.0,15.0,17.0,12.0,4.0,0.0,44.0,7.0,4.0,16.0,12.0,15.0,4.0,2.0,49.0
2019,8,경남,버스 운송업,4570,53830410,6414,0.0,150.0,62.0,48.0,71.0,40.0,7.0,197.0,181.0,141.0,72.0,34.0,84.0,47.0,137.0,241.0
2019,8,경남,비알콜 음료점업,304772,3756569884,491025,86.0,1246.0,1273.0,1135.0,806.0,327.0,73.0,2722.0,2224.0,1358.0,1352.0,812.0,1024.0,400.0,2506.0,2440.0
2019,8,경남,빵 및 과자류 소매업,187540,2986871448,262823,40.0,449.0,586.0,612.0,431.0,224.0,83.0,1200.0,1225.0,507.0,622.0,426.0,563.0,307.0,833.0,1592.0
2019,8,경남,서양식 음식점업,227033,5285963328,307581,74.0,1097.0,1234.0,969.0,712.0,317.0,73.0,2431.0,2045.0,1157.0,1334.0,698.0,897.0,390.0,2224.0,2252.0
2019,8,경남,수산물 소매업,12873,827052154,15313,0.0,22.0,99.0,167.0,224.0,166.0,42.0,404.0,316.0,25.0,114.0,117.0,256.0,208.0,272.0,448.0
2019,8,경남,슈퍼마켓,587135,25432999219,1543846,64.0,989.0,1498.0,1744.0,1552.0,970.0,250.0,4431.0,2636.0,1124.0,1565.0,1229.0,1929.0,1220.0,3902.0,3165.0
2019,8,경남,스포츠 및 레크레이션 용품 임대업,45512,3653774006,61978,11.0,165.0,313.0,448.0,402.0,253.0,81.0,1132.0,541.0,183.0,340.0,299.0,517.0,334.0,573.0,1100.0
2019,8,경남,여관업,19358,1088817274,27122,3.0,283.0,370.0,378.0,337.0,95.0,16.0,1105.0,377.0,282.0,398.0,286.0,405.0,111.0,634.0,848.0
2019,8,경남,여행사업,26,98800,51,0.0,1.0,2.0,1.0,2.0,1.0,0.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,7.0
2019,8,경남,욕탕업,26877,818143090,39553,12.0,105.0,154.0,235.0,187.0,142.0,43.0,538.0,340.0,112.0,196.0,144.0,241.0,185.0,220.0,658.0
2019,8,경남,육류 소매업,95009,4405314484,139121,2.0,139.0,320.0,376.0,343.0,268.0,100.0,926.0,622.0,164.0,314.0,268.0,434.0,368.0,461.0,1087.0
2019,8,경남,일반유흥 주점업,26299,4778867343,37826,0.0,171.0,192.0,213.0,158.0,80.0,20.0,615.0,219.0,169.0,214.0,128.0,223.0,100.0,167.0,667.0
2019,8,경남,일식 음식점업,44518,2599092020,49362,15.0,227.0,251.0,305.0,298.0,191.0,57.0,865.0,479.0,228.0,293.0,193.0,382.0,248.0,343.0,1001.0
2019,8,경남,자동차 임대업,21,3256400,26,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0
2019,8,경남,전시 및 행사 대행업,7119,161980150,8293,0.0,58.0,315.0,334.0,298.0,111.0,5.0,639.0,482.0,58.0,340.0,291.0,316.0,116.0,649.0,472.0
2019,8,경남,중식 음식점업,99967,2659505518,119444,24.0,295.0,412.0,519.0,365.0,193.0,73.0,1269.0,612.0,325.0,456.0,353.0,481.0,266.0,559.0,1322.0
2019,8,경남,차량용 가스 충전업,24479,1252658837,41053,0.0,73.0,205.0,348.0,325.0,214.0,59.0,886.0,338.0,79.0,226.0,237.0,409.0,273.0,375.0,849.0
2019,8,경남,차량용 주유소 운영업,545973,46024894329,872573,7.0,813.0,1941.0,2610.0,2306.0,1407.0,343.0,6738.0,2689.0,894.0,2122.0,1804.0,2857.0,1750.0,6029.0,3398.0
2019,8,경남,체인화 편의점,1110234,22039351329,3028427,165.0,3021.0,3316.0,3441.0,2376.0,922.0,166.0,9010.0,4397.0,3336.0,3529.0,2425.0,3029.0,1088.0,9320.0,4087.0
2019,8,경남,택시 운송업,3317,23460280,3372,2.0,62.0,61.0,48.0,46.0,30.0,2.0,124.0,127.0,70.0,56.0,39.0,54.0,32.0,240.0,11.0
2019,8,경남,피자 햄버거 샌드위치 및 유사 음식점업,310235,4800738153,462867,86.0,1190.0,1209.0,1079.0,537.0,207.0,69.0,2655.0,1722.0,1307.0,1290.0,768.0,736.0,276.0,2104.0,2273.0
2019,8,경남,한식 음식점업,1414207,65031145330,2128064,125.0,2955.0,4416.0,5645.0,4363.0,2597.0,653.0,12738.0,8016.0,3259.0,4846.0,3774.0,5625.0,3250.0,15604.0,5150.0
2019,8,경남,호텔업,694,68066432,996,0.0,10.0,29.0,32.0,26.0,19.0,4.0,73.0,47.0,9.0,31.0,27.0,30.0,23.0,49.0,71.0
2019,8,경남,화장품 및 방향제 소매업,38174,1663187036,45976,28.0,265.0,205.0,225.0,138.0,90.0,46.0,405.0,592.0,282.0,245.0,131.0,203.0,136.0,164.0,833.0
2019,8,경남,휴양콘도 운영업,8362,1157118338,17480,8.0,23.0,209.0,388.0,234.0,88.0,6.0,579.0,377.0,30.0,255.0,314.0,263.0,94.0,768.0,188.0
2019,8,경북,건강보조식품 소매업,1275,164533432,1415,0.0,5.0,16.0,26.0,37.0,50.0,18.0,78.0,74.0,5.0,17.0,20.0,42.0,68.0,34.0,118.0
2019,8,경북,골프장 운영업,38359,5545642877,52656,0.0,13.0,125.0,519.0,653.0,389.0,76.0,1272.0,503.0,14.0,162.0,338.0,796.0,465.0,1166.0,609.0
2019,8,경북,과실 및 채소 소매업,35759,1743054517,51403,2.0,110.0,249.0,374.0,541.0,377.0,113.0,972.0,794.0,120.0,260.0,284.0,612.0,490.0,1060.0,706.0
2019,8,경북,관광 민예품 및 선물용품 소매업,2710,64740190,3945,0.0,186.0,81.0,115.0,83.0,27.0,1.0,298.0,195.0,187.0,81.0,109.0,88.0,28.0,403.0,90.0
2019,8,경북,그외 기타 스포츠시설 운영업,312,9402600,542,0.0,6.0,8.0,16.0,5.0,0.0,0.0,17.0,18.0,5.0,10.0,13.0,7.0,0.0,1.0,34.0
2019,8,경북,그외 기타 종합 소매업,11142,685346930,18845,0.0,177.0,112.0,165.0,118.0,75.0,32.0,381.0,298.0,170.0,127.0,121.0,154.0,107.0,467.0,212.0
2019,8,경북,기타 대형 종합 소매업,234445,15429851040,485017,45.0,823.0,1145.0,1052.0,764.0,343.0,90.0,2465.0,1797.0,883.0,1200.0,807.0,939.0,433.0,2721.0,1541.0
2019,8,경북,기타 수상오락 서비스업,82,2460400,99,0.0,4.0,7.0,9.0,0.0,0.0,0.0,15.0,5.0,4.0,7.0,8.0,1.0,0.0,2.0,18.0
2019,8,경북,기타 외국식 음식점업,38179,1297554776,43272,7.0,151.0,174.0,220.0,190.0,115.0,43.0,550.0,350.0,162.0,188.0,138.0,254.0,158.0,251.0,649.0
2019,8,경북,기타 주점업,3050,368201460,4110,0.0,33.0,22.0,31.0,30.0,21.0,4.0,100.0,41.0,29.0,30.0,16.0,41.0,25.0,10.0,131.0
2019,8,경북,기타음식료품위주종합소매업,149058,8883063750,348549,25.0,415.0,702.0,992.0,1066.0,632.0,171.0,2479.0,1524.0,459.0,722.0,776.0,1243.0,803.0,2547.0,1456.0
2019,8,경북,내항 여객 운송업,173,8445900,183,0.0,1.0,9.0,5.0,16.0,10.0,0.0,29.0,12.0,2.0,8.0,4.0,17.0,10.0,16.0,25.0
2019,8,경북,마사지업,182,21233000,230,0.0,2.0,12.0,10.0,9.0,0.0,0.0,33.0,0.0,3.0,13.0,7.0,10.0,0.0,3.0,30.0
